x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.77709051,0.204884607,0.233918943,0.635324009,0.054260117,0.80296007,0.882389313,0.978745913,0.850211436,0.166583305,0.418538959,0.56578801,0.068731322,0.695269051,0.969824133,0.854523838,0.010645877,0.431771733,0.629610239,0.416003321
0.86758236,0.023211389,0.358137847,0.891491966,0.445584324,0.971010944,0.675984193,0.610660419,0.65274022,0.872501801,0.144149955,0.464348305,0.331165152,0.785331269,0.143595724,0.700944694,0.739916016,0.46513991,0.639059624,0.624571705
0.017919635,0.381137822,0.982596458,0.773116273,0.762749948,0.476233655,0.59392391,0.555346718,0.66400244,0.319459219,0.051164118,0.031401057,0.469204216,0.475386349,0.787409111,0.911097656,0.679524925,0.774141347,0.296768289,0.721670648
0.326465921,0.731937584,0.95080199,0.614834138,0.386525334,0.710471894,0.818563311,0.553820777,0.633157422,0.552261894,0.879526589,0.579148295,0.373274564,0.134608951,0.281379008,0.613690993,0.989688993,0.513277853,0.915984838,0.777963712
0.222089926,0.053574505,0.779418673,0.090299833,0.355022059,0.432452699,0.065678869,0.27110944,0.28473566,0.664063026,0.654798731,0.400825388,0.294149896,0.326020939,0.779181805,0.079718052,0.953985757,0.174878879,0.423467834,0.73024069
0.33400366,0.002889445,0.511137532,0.303114972,0.424981107,0.275860658,0.229959308,0.097953092,0.558308359,0.948314909,0.030592548,0.181078144,0.444935684,0.800988964,0.204869918,0.658398965,0.852855314,0.381868572,0.848381053,0.339117394
0.262414796,0.625040451,0.462142713,0.931262656,0.399133228,0.731227804,0.744084408,0.206765394,0.159455936,0.138275514,0.652390513,0.498641647,0.73282607,0.278496378,0.078451812,0.574234887,0.612572654,0.374990881,0.308504507,0.19921028
0.369674612,0.802290158,0.698697671,0.959525095,0.211126675,0.483813358,0.830571789,0.906551265,0.447862406,0.208555065,0.41067425,0.760648979,0.224940169,0.469142362,0.630053724,0.58462426,0.732321045,0.630114891,0.550600577,0.667319245
0.682234517,0.494166675,0.549390437,0.761253201,0.581044171,0.666102513,0.523379806,0.016397488,0.850742578,0.79296307,0.440957458,0.465251088,0.869626559,0.162785462,0.119703608,0.534075739,0.192220947,0.251866514,0.592369919,0.415192598
0.789232462,0.413033297,0.515139477,0.386906585,0.590592662,0.581986691,0.310398025,0.210325835,0.247091703,0.164886085,0.648747466,0.218650965,0.486894391,0.017536744,0.192021376,0.872118946,0.936864225,0.387274109,0.395614068,0.969596293
0.819705594,0.491323899,0.509372196,0.348496869,0.470949374,0.0318119,0.844348622,0.419014748,0.271366251,0.504352788,0.606472936,0.931712031,0.294374556,0.789311983,0.067882072,0.884903907,0.791750091,0.814970797,0.81402811,0.436558866
0.981726863,0.393667922,0.15768287,0.598372252,0.803950866,0.230576382,0.587816178,0.95757677,0.991272463,0.530854656,0.747296693,0.104667367,0.045126203,0.800745117,0.839559188,0.385307656,0.80168508,0.407041267,0.280835304,0.275857891
0.376792097,0.322577679,0.69465874,0.209629677,0.713103669,0.592338073,0.851758394,0.428081664,0.159816121,0.818433554,0.359390315,0.680808659,0.399346069,0.40809599,0.424579093,0.601242795,0.370887991,0.324076673,0.055173802,0.699662208
0.975848325,0.077061003,0.339083844,0.288923316,0.034119382,0.835138792,0.193212245,0.050037921,0.260732744,0.11822056,0.683424442,0.172677921,0.909135731,0.470408776,0.050125168,0.407644899,0.127296037,0.288182591,0.925799353,0.048175061
0.793052308,0.442958759,0.891927967,0.802994061,0.149716124,0.991751423,0.069560236,0.782231457,0.74584831,0.362101785,0.36361414,0.789937811,0.016197266,0.584848479,0.03879383,0.166499455,0.279603183,0.348312622,0.417621563,0.233623894
0.193338687,0.513388528,0.9295197,0.495665119,0.817910971,0.443435176,0.280235087,0.404940278,0.773684384,0.438898228,0.308954798,0.107010297,0.729189878,0.635881796,0.263598405,0.0432038,0.354856609,0.76783191,0.748810441,0.020822566
0.158750265,0.265422794,0.741069518,0.225179549,0.299528829,0.769550956,0.345439744,0.630397834,0.475208613,0.925644191,0.907588239,0.723573608,0.607038798,0.879907861,0.868195647,0.013596426,0.246849327,0.164390208,0.474027501,0.877288384
0.790364385,0.537027922,0.329741566,0.852292102,0.426132693,0.956662732,0.003970081,0.280322031,0.323798531,0.255947243,0.223104923,0.475627414,0.491897771,0.598853882,0.431637949,0.273621211,0.402153057,0.265543592,0.511341433,0.991494409
0.32212219,0.432777579,0.266335486,0.23089089,0.560299503,0.839676927,0.723979077,0.227628225,0.044730899,0.557564475,0.846243833,0.670219648,0.041053683,0.438661213,0.947222524,0.463019735,0.621235484,0.206044039,0.364406471,0.020385408
0.373565397,0.411120216,0.355421072,0.210149779,0.654413966,0.822538623,0.955665722,0.761097691,0.485996103,0.961775993,0.909216318,0.8474673,0.706790851,0.074871216,0.761865497,0.98900928,0.282237335,0.847633909,0.11136152,0.855738601
0.803952164,0.630487381,0.701409546,0.2020246,0.270919711,0.144763894,0.631098048,0.8959487,0.98906555,0.370686937,0.221213087,0.508293712,0.864027847,0.146438925,0.550036363,0.921932759,0.319344908,0.920360077,0.560263693,0.235545749
0.39841225,0.853781555,0.812331793,0.511274606,0.012452696,0.843973941,0.169614867,0.713020088,0.511372267,0.750580216,0.481016617,0.446373623,0.740476474,0.813285044,0.215313891,0.954087197,0.601005239,0.503404567,0.28322311,0.510995474
0.710610395,0.7749379,0.924156222,0.582376681,0.832657047,0.383615515,0.840345475,0.983725534,0.586697221,0.395858572,0.068015692,0.49572873,0.588211657,0.819832238,0.768392433,0.072575812,0.452622499,0.826969061,0.234744904,0.014908723
0.654728143,0.474708701,0.569644067,0.842083081,0.856975416,0.258344891,0.704256531,0.213687207,0.569044043,0.964400028,0.316502836,0.185795864,0.427998,0.567796051,0.013603627,0.584315412,0.296287561,0.565142883,0.973298117,0.269060673
0.703703677,0.375792494,0.055739259,0.093681866,0.007032353,0.826969359,0.91461025,0.755849609,0.642212703,0.000291736,0.216383714,0.560593035,0.896198085,0.104528089,0.423210967,0.180721344,0.086105367,0.665227056,0.619911176,0.657079859
0.634314441,0.879802613,0.469780946,0.459863314,0.046510128,0.609352195,0.672389564,0.840618156,0.87802088,0.61935804,0.155394944,0.431562408,0.883367087,0.871097102,0.614769322,0.91204393,0.068999343,0.666341544,0.656951865,0.062176224
0.149170719,0.859712423,0.720793958,0.459381399,0.957329989,0.907650459,0.269141281,0.642418526,0.548568584,0.272456963,0.215752412,0.597694372,0.623579378,0.09613695,0.052018552,0.815486081,0.223049672,0.218926987,0.038786884,0.290086034
0.998274384,0.426045365,0.527261896,0.163690234,0.859674248,0.467611878,0.582424257,0.945340577,0.223478695,0.760349109,0.616541283,0.520085961,0.416935805,0.917472966,0.091375259,0.932409546,0.232549961,0.537297367,0.08245307,0.078511522
0.877368127,0.529106964,0.353718549,0.127663242,0.855425372,0.208605871,0.748032917,0.783254379,0.289423648,0.094448874,0.626889437,0.561956021,0.142541061,0.172888927,0.339997206,0.705593422,0.196674289,0.586105348,0.934892163,0.363567274
0.440749143,0.529568397,0.249331457,0.665196389,0.873247849,0.026420677,0.453335808,0.42919227,0.668288473,0.937135893,0.172604836,0.926025825,0.070287973,0.169158771,0.07551783,0.712142628,0.441731934,0.56253241,0.912546698,0.581076393
0.440773539,0.255996091,0.286009734,0.631067144,0.917544188,0.645631238,0.588959677,0.889904421,0.746892582,0.601933064,0.808475722,0.731184069,0.425386401,0.940051038,0.131311755,0.214843963,0.996699455,0.648991243,0.274252189,0.207586939
0.352572178,0.541155548,0.339905486,0.075023374,0.242224014,0.683937301,0.382246042,0.310227095,0.430927907,0.925977192,0.088912379,0.813461592,0.212840005,0.507769112,0.100183099,0.556924858,0.764251522,0.511376598,0.166065125,0.466391221
0.373911094,0.428983106,0.172682471,0.005568305,0.62202015,0.044496761,0.573805969,0.736291091,0.656306812,0.758185374,0.388360707,0.614159605,0.174919967,0.489614506,0.620778923,0.91837706,0.070830916,0.666410759,0.584253588,0.601013281
0.147972503,0.296757967,0.528795325,0.507839,0.343440591,0.103394034,0.388112126,0.765196337,0.075160345,0.285586261,0.825038299,0.856652879,0.333864344,0.586520019,0.217425443,0.516631102,0.428678242,0.323762646,0.823434519,0.425211427
0.17024106,0.734520378,0.920215237,0.71421021,0.191582019,0.929828312,0.986908534,0.971074864,0.101361041,0.017479749,0.831353951,0.121504585,0.412879743,0.868855402,0.91420489,0.492142939,0.889988705,0.987238407,0.561818951,0.536840653
0.356600381,0.372554379,0.224677917,0.398703263,0.381405551,0.603518928,0.926646678,0.855797192,0.710145143,0.515580033,0.49082964,0.288330451,0.649541493,0.985288386,0.55301436,0.922783683,0.19041474,0.609264375,0.630832818,0.376457517
0.232401569,0.253285386,0.941088323,0.022100312,0.042627428,0.793328721,0.470156443,0.634652918,0.213210865,0.012804306,0.816653162,0.431840523,0.73656666,0.111445937,0.85233414,0.006695678,0.872250634,0.240831846,0.884526675,0.229436181
0.512233266,0.230001156,0.649516635,0.977504684,0.127820054,0.688199754,0.965483663,0.700752821,0.253789792,0.303051573,0.738728261,0.785127422,0.254679969,0.364955509,0.066082503,0.821345478,0.928950449,0.46809063,0.280575696,0.374101888
0.139841662,0.691058024,0.425961347,0.396582819,0.090721097,0.244980189,0.539812766,0.340070425,0.933272507,0.160686967,0.246932164,0.849771499,0.902415898,0.33953144,0.826255573,0.215644873,0.529682413,0.781463085,0.123504695,0.346254145
0.711712511,0.531623299,0.845267597,0.061803306,0.628961994,0.348871216,0.607012932,0.355503551,0.40299795,0.562102495,0.236758282,0.822870435,0.913364149,0.846334471,0.34519593,0.190666306,0.069534844,0.045967163,0.232890131,0.335155677
0.60793813,0.936863996,0.032804664,0.473338327,0.528659465,0.852871164,0.262033492,0.096766389,0.466578275,0.950329546,0.253121323,0.820440687,0.015592944,0.846301308,0.534843728,0.937056698,0.466703053,0.894225156,0.677011476,0.399966204
0.20373838,0.941462411,0.42003281,0.013551596,0.324538297,0.259918731,0.809539083,0.593279956,0.237167892,0.92169224,0.764055366,0.246730811,0.877991214,0.791853815,0.149982813,0.342974481,0.754559661,0.576402686,0.736667364,0.857652724
0.294848996,0.843666555,0.967669397,0.35483993,0.805405553,0.193040185,0.165405533,0.001720683,0.442963508,0.836439716,0.932905411,0.797177789,0.60291838,0.546835406,0.964125486,0.082688756,0.599806653,0.757038934,0.615664651,0.182173757
0.489631637,0.558815221,0.565599341,0.682738021,0.257853975,0.102297176,0.269506585,0.544559191,0.844695453,0.54092762,0.122749991,0.227222406,0.301338546,0.365967078,0.145819968,0.79489162,0.313968597,0.833472389,0.655881252,0.819215148
0.582084649,0.019326725,0.459338019,0.573201873,0.494546252,0.826468202,0.047184148,0.334644367,0.35729927,0.491165825,0.740195758,0.75685884,0.752663155,0.311487844,0.280127987,0.571506963,0.910322262,0.947566763,0.762226123,0.853445033
0.880119019,0.771904592,0.159482142,0.808055616,0.121589355,0.332293358,0.293230972,0.487023316,0.086173694,0.070918117,0.211263158,0.064325841,0.951104412,0.127743572,0.945020662,0.927563426,0.597829789,0.431173966,0.942748324,0.481710617
0.5906615,0.432585292,0.234023044,0.363106887,0.34465095,0.282783007,0.185988769,0.095386831,0.992823609,0.415591384,0.373900515,0.546740346,0.530350693,0.248007045,0.17184723,0.260039496,0.623345482,0.880657094,0.673788666,0.706633863
0.008325357,0.108054819,0.936298216,0.690118606,0.67115279,0.45170005,0.991109964,0.498497651,0.288216775,0.828617422,0.360968294,0.023653092,0.288249413,0.624204686,0.524582017,0.185676843,0.133118632,0.933329646,0.803759109,0.887372576
0.77550307,0.776641782,0.212038629,0.680691719,0.809165305,0.062805472,0.974480088,0.793490227,0.044421585,0.934004011,0.371015281,0.512591748,0.478783682,0.936659543,0.886211028,0.241612196,0.316136836,0.544470031,0.105750683,0.527383811
0.930839072,0.762805203,0.185756615,0.087797999,0.437380272,0.542020557,0.805014763,0.844157485,0.672182807,0.426531451,0.594942861,0.209754812,0.498294763,0.707186751,0.936052248,0.237896029,0.479345142,0.179217043,0.534577387,0.855726261
0.175422958,0.446440414,0.944260407,0.773868285,0.652571632,0.709694064,0.239674,0.737781473,0.160101374,0.562478679,0.923224602,0.856681055,0.798223281,0.934916334,0.752235733,0.711244734,0.247607187,0.312481937,0.177935091,0.194376971
0.54019307,0.253468023,0.586030622,0.943601149,0.549091517,0.684177086,0.953110329,0.156972566,0.364356884,0.498779977,0.721002651,0.436314378,0.98092407,0.752622295,0.158794665,0.752219897,0.934643242,0.013794262,0.276243707,0.574054306
0.936310422,0.589340992,0.433032203,0.618545429,0.685523689,0.956729605,0.542819778,0.239667992,0.484789139,0.248831177,0.100010125,0.936212385,0.177216147,0.168998712,0.783402731,0.002722573,0.542919373,0.150501099,0.236691769,0.932125599
0.730765021,0.187634759,0.498981725,0.915701133,0.893740202,0.21883288,0.674476897,0.623937318,0.583629048,0.32745985,0.9426877,0.150283889,0.437876317,0.253056821,0.279466072,0.768102972,0.388785066,0.890677993,0.092421952,0.481128197
0.676566446,0.445514869,0.810985323,0.430085381,0.118355256,0.645179094,0.484954954,0.862659128,0.472298435,0.100199182,0.325856674,0.430481099,0.064412859,0.914162938,0.3818551,0.452413491,0.156679102,0.621324538,0.166706627,0.634049657
0.037057198,0.28563988,0.529855391,0.18413193,0.235670301,0.384900281,0.080998181,0.093424087,0.322609436,0.670218251,0.712810818,0.517859736,0.100594011,0.124628691,0.127503893,0.802437167,0.418401334,0.796563064,0.265970129,0.777868071
0.244758593,0.298514301,0.962281044,0.770648628,0.65550797,0.631335884,0.805327713,0.214997448,0.829940575,0.68165714,0.18153242,0.425664477,0.386966473,0.732153864,0.650052948,0.351200034,0.139262353,0.753175283,0.805636501,0.868369679
0.209008186,0.494801243,0.262715478,0.506497814,0.898354992,0.774533578,0.198116037,0.95222725,0.078034102,0.574682131,0.981640547,0.046214149,0.105961352,0.121682533,0.864813673,0.61487965,0.251357473,0.278819203,0.554164965,0.076528394
0.458756719,0.029950368,0.546093919,0.540229154,0.363241009,0.301212177,0.324980392,0.498991539,0.84409423,0.310039223,0.358517784,0.699669812,0.318924184,0.642140337,0.704684468,0.572916485,0.343511449,0.049475803,0.90874498,0.038862784
0.085302268,0.337514049,0.581793299,0.496422991,0.441707486,0.150350549,0.713755566,0.382987035,0.334065957,0.962762146,0.689282538,0.803727527,0.8210506,0.016430925,0.9461959,0.339699485,0.692797726,0.354378145,0.93651321,0.271469683
0.07790422,0.679503696,0.248377717,0.994256576,0.2567354,0.080892897,0.334912168,0.572028076,0.528442479,0.266240826,0.651060517,0.878896976,0.257555855,0.158298482,0.018464485,0.873519072,0.739837104,0.828124384,0.045788358,0.896878286
0.285420943,0.383447294,0.189221063,0.62080844,0.980151284,0.013202866,0.16718934,0.034040302,0.941338745,0.906478894,0.041830283,0.799036327,0.075923758,0.793890989,0.483438961,0.65478168,0.69660681,0.746643969,0.712156944,0.748660695
0.243755387,0.455848437,0.990974244,0.453917032,0.787451869,0.406173518,0.391298093,0.061419969,0.239313802,0.63014521,0.857277836,0.802362395,0.271213144,0.637693585,0.786292592,0.767103541,0.748816319,0.442569389,0.516725254,0.917754864
0.400574384,0.879458264,0.658657033,0.448975439,0.515553717,0.230347471,0.52774606,0.239651478,0.32172357,0.098023719,0.838639849,0.87670982,0.164014161,0.716622421,0.73902462,0.918956364,0.869716763,0.745558512,0.319841002,0.784657333
0.607229296,0.408402628,0.229731075,0.716742992,0.941048385,0.145635553,0.269592927,0.702363503,0.055543211,0.090123671,0.626450282,0.834176969,0.714303477,0.001847967,0.738241329,0.64524036,0.246744775,0.337582664,0.037772516,0.574431723
0.652579822,0.996506385,0.150694172,0.071690391,0.249540613,0.296014896,0.028826357,0.401728808,0.305787756,0.587779364,0.085712578,0.050363829,0.711506549,0.506206661,0.274092705,0.027080969,0.55050332,0.424930668,0.393543991,0.672693419
0.237633459,0.387787349,0.377869154,0.901964382,0.765963449,0.052986609,0.411533062,0.266036096,0.133406979,0.440842225,0.969753961,0.223761384,0.824716706,0.740485346,0.381472656,0.321930882,0.051943451,0.851143649,0.160544069,0.197327855
0.00527574,0.861849403,0.10337193,0.135097103,0.639519624,0.640699622,0.379081026,0.26605663,0.441788803,0.52798127,0.305404077,0.741931845,0.156750871,0.792072292,0.77672161,0.924100836,0.560729933,0.644232647,0.64995963,0.74713112
0.821966864,0.823163377,0.55352436,0.004959602,0.312491284,0.059732714,0.939203198,0.173892052,0.97799393,0.794502724,0.468586883,0.066184431,0.620948236,0.783581393,0.732180768,0.848317164,0.264084758,0.157272531,0.441026264,0.971032371
